Command main.py play --no-gui --agents imitation_agent rule_based_agent rule_based_agent rule_based_agent --train 1 --scenario coin-heaven --n-rounds 20001
Game 148, Game Loss 0.10617423057556152, Mean Loss 0.09682255983352661, Actions 7, Mean reward -605.4054054054054, Reward -400, Record 200
Game 149, Game Loss 0.03615711256861687, Mean Loss 0.09641540795564651, Actions 7, Mean reward -605.3691275167786, Reward -600, Record 200
Game 150, Game Loss 0.11966744810342789, Mean Loss 0.09657041728496552, Actions 13, Mean reward -605.3333333333334, Reward -600, Record 200
Game 151, Game Loss 0.08783566951751709, Mean Loss 0.0965125635266304, Actions 7, Mean reward -602.6490066225166, Reward -200, Record 200
Game 152, Game Loss 0.10748045891523361, Mean Loss 0.09658472239971161, Actions 9, Mean reward -600.0, Reward -200, Record 200
Game 153, Game Loss 0.05626733973622322, Mean Loss 0.0963212102651596, Actions 9, Mean reward -596.0784313725491, Reward 0, Record 200
Game 154, Game Loss 0.16090457141399384, Mean Loss 0.09674058854579926, Actions 6, Mean reward -595.4545454545455, Reward -500, Record 200
Game 155, Game Loss 0.05993308126926422, Mean Loss 0.0965031161904335, Actions 12, Mean reward -594.8387096774194, Reward -500, Record 200
Game 156, Game Loss 0.06819237768650055, Mean Loss 0.09632163494825363, Actions 27, Mean reward -601.2820512820513, Reward -1600, Record 200
Game 157, Game Loss 0.06486141681671143, Mean Loss 0.09612125158309937, Actions 17, Mean reward -600.0, Reward -400, Record 200
Game 158, Game Loss 0.07840575277805328, Mean Loss 0.09600912779569626, Actions 14, Mean reward -603.1645569620254, Reward -1100, Record 200
Game 159, Game Loss 0.0022967855911701918, Mean Loss 0.095419742166996, Actions 6, Mean reward -602.5157232704403, Reward -500, Record 200
Game 160, Game Loss 0.014629235491156578, Mean Loss 0.09491480141878128, Actions 8, Mean reward -603.125, Reward -700, Record 200
Game 161, Game Loss 0.08788562566041946, Mean Loss 0.0948711410164833, Actions 10, Mean reward -601.2422360248447, Reward -300, Record 200
Game 162, Game Loss 0.027280550450086594, Mean Loss 0.09445391595363617, Actions 8, Mean reward -600.6172839506173, Reward -500, Record 200
Game 163, Game Loss 0.14788970351219177, Mean Loss 0.09478174895048141, Actions 8, Mean reward -597.5460122699386, Reward -100, Record 200
Game 164, Game Loss 0.06075732037425041, Mean Loss 0.09457428008317947, Actions 7, Mean reward -596.3414634146342, Reward -400, Record 200
Game 165, Game Loss 0.12146629393100739, Mean Loss 0.09473726898431778, Actions 9, Mean reward -596.3636363636364, Reward -600, Record 200
Game 166, Game Loss 0.09652820229530334, Mean Loss 0.09474805742502213, Actions 15, Mean reward -595.1807228915662, Reward -400, Record 200
Game 167, Game Loss 0.08327750861644745, Mean Loss 0.09467937052249908, Actions 11, Mean reward -597.6047904191616, Reward -1000, Record 200
Game 168, Game Loss 0.07772921025753021, Mean Loss 0.09457847476005554, Actions 15, Mean reward -600.0, Reward -1000, Record 200
Game 169, Game Loss 0.07647299766540527, Mean Loss 0.09447134286165237, Actions 15, Mean reward -600.0, Reward -600, Record 200
Game 170, Game Loss 0.10157747566699982, Mean Loss 0.09451314061880112, Actions 15, Mean reward -601.1764705882352, Reward -800, Record 200
Game 171, Game Loss 0.07675701379776001, Mean Loss 0.09440930932760239, Actions 8, Mean reward -598.2456140350877, Reward -100, Record 200
Game 172, Game Loss 0.09035853296518326, Mean Loss 0.09438575804233551, Actions 11, Mean reward -599.4186046511628, Reward -800, Record 200
Game 173, Game Loss 0.007278365548700094, Mean Loss 0.0938822478055954, Actions 9, Mean reward -600.5780346820809, Reward -800, Record 200
Game 174, Game Loss 0.1312251091003418, Mean Loss 0.09409686177968979, Actions 20, Mean reward -598.8505747126437, Reward -300, Record 200
Game 175, Game Loss 0.01665373332798481, Mean Loss 0.0936543270945549, Actions 14, Mean reward -602.8571428571429, Reward -1300, Record 200
Game 176, Game Loss 0.12752461433410645, Mean Loss 0.09384677559137344, Actions 33, Mean reward -605.1136363636364, Reward -1000, Record 200
Game 177, Game Loss 0.0869426503777504, Mean Loss 0.09380777180194855, Actions 13, Mean reward -606.2146892655368, Reward -800, Record 200
Game 178, Game Loss 0.06939879804849625, Mean Loss 0.09367064386606216, Actions 19, Mean reward -606.1797752808989, Reward -600, Record 200
Game 179, Game Loss 0.11572585999965668, Mean Loss 0.09379386156797409, Actions 15, Mean reward -609.4972067039106, Reward -1200, Record 200
Game 180, Game Loss 0.01344369351863861, Mean Loss 0.09334746748209, Actions 8, Mean reward -610.0, Reward -700, Record 200
Game 181, Game Loss 0.09520571678876877, Mean Loss 0.09335772693157196, Actions 14, Mean reward -610.4972375690608, Reward -700, Record 200
Game 182, Game Loss 0.06765076518058777, Mean Loss 0.09321647882461548, Actions 25, Mean reward -613.7362637362637, Reward -1200, Record 200
Game 183, Game Loss 0.05829722434282303, Mean Loss 0.09302566945552826, Actions 13, Mean reward -611.4754098360655, Reward -200, Record 200
Game 184, Game Loss 0.1243470087647438, Mean Loss 0.09319589287042618, Actions 30, Mean reward -613.0434782608696, Reward -900, Record 200
Game 185, Game Loss 0.04708845540881157, Mean Loss 0.09294666349887848, Actions 8, Mean reward -611.3513513513514, Reward -300, Record 200
